Year,Locationdesc,Response,Total_SS_Loc,latitude,longitude,Percentage_Loc,Sample_Size
2017,Texas,Yes,68546,31.827240407000488,-99.42677020599967,12.81,8802
2017,Utah,No,58198,39.360700171000474,-111.58713063499971,91.82,53422
2017,Utah,Yes,58198,39.360700171000474,-111.58713063499971,8.21,4776
2017,Vermont,No,36360,43.62538123900049,-72.51764079099962,86.47,31441
2017,Vermont,Yes,36360,43.62538123900049,-72.51764079099962,13.53,4919
2017,Virginia,No,54195,37.54268067400045,-78.45789046299967,85.61,46365
2017,Virginia,Yes,54195,37.54268067400045,-78.45789046299967,14.41,7830
2017,Washington,No,74663,47.52227862900048,-120.47001078999972,88.24,65886
2017,Washington,Yes,74663,47.52227862900048,-120.47001078999972,11.76,8777
2017,West Virginia,No,31380,38.66551020200046,-80.71264013499967,77.91,24446
2017,West Virginia,Yes,31380,38.66551020200046,-80.71264013499967,22.12,6934
2017,Wisconsin,No,32621,44.39319117400049,-89.81637074199966,84.87,27690
2017,Wisconsin,Yes,32621,44.39319117400049,-89.81637074199966,15.16,4931
2017,Wyoming,No,25616,43.23554134300048,-108.10983035299967,85.05,21785
2017,Wyoming,Yes,25616,43.23554134300048,-108.10983035299967,14.969999999999999,3831
2018,Alabama,No,36735,32.84057112200048,-86.63186076199969,83.08,30527
2018,Alabama,Yes,36735,32.84057112200048,-86.63186076199969,16.91,6208
2018,Alaska,No,15746,64.84507995700051,-147.72205903599973,82.78,13033
2018,Alaska,Yes,15746,64.84507995700051,-147.72205903599973,17.23,2713
2018,Arizona,No,45223,34.865970280000454,-111.76381127699972,86.38,39049
2018,Arizona,Yes,45223,34.865970280000454,-111.76381127699972,13.64,6174
2018,Arkansas,No,30111,34.74865012400045,-92.27449074299966,82.98,24985
2018,Arkansas,Yes,30111,34.74865012400045,-92.27449074299966,17.01,5126
2018,California,No,65470,37.63864012300047,-120.99999953799971,89.02,58302
2018,California,Yes,65470,37.63864012300047,-120.99999953799971,10.96,7168
2018,Colorado,No,47894,38.843840757000464,-106.13361092099967,87.16,41746
2018,Colorado,Yes,47894,38.843840757000464,-106.13361092099967,12.82,6148
2018,Connecticut,No,59734,41.56266102000046,-72.64984095199964,89.38,53376
2018,Connecticut,Yes,59734,41.56266102000046,-72.64984095199964,10.65,6358
2018,Delaware,No,29192,39.008830667000495,-75.57774116799965,84.58,24691
2018,Delaware,Yes,29192,39.008830667000495,-75.57774116799965,15.4,4501
2018,District of Columbia,No,24229,38.89037138500049,-77.03196112699965,87.84,21282
2018,District of Columbia,Yes,24229,38.89037138500049,-77.03196112699965,12.14,2947
2018,Florida,No,84978,28.932040377000476,-81.92896053899966,82.93,70462
2018,Florida,Yes,84978,28.932040377000476,-81.92896053899966,17.07,14516
2018,Georgia,No,51187,32.83968109300048,-83.62758034599966,85.61,43814
2018,Georgia,Yes,51187,32.83968109300048,-83.62758034599966,14.41,7373
2018,Guam,No,9155,13.444304,144.793731,80.58,7374
2018,Guam,Yes,9155,13.444304,144.793731,19.47,1781
2018,Hawaii,No,44523,21.304850435000446,-157.85774940299973,87.17,38819
2018,Hawaii,Yes,44523,21.304850435000446,-157.85774940299973,12.8,5704
2018,Idaho,No,21143,43.682630005000476,-114.3637300419997,87.09,18414
2018,Idaho,Yes,21143,43.682630005000476,-114.3637300419997,12.88,2729
2018,Illinois,No,30294,40.48501028300046,-88.99771017799969,85.92,26039
2018,Illinois,Yes,30294,40.48501028300046,-88.99771017799969,14.05,4255
2018,Indiana,No,42089,39.766910452000445,-86.14996019399968,82.12,34565
2018,Indiana,Yes,42089,39.766910452000445,-86.14996019399968,17.86,7524
2018,Iowa,No,51865,42.46940091300047,-93.81649055599968,84.76,43969
2018,Iowa,Yes,51865,42.46940091300047,-93.81649055599968,15.19,7896
2018,Kansas,No,60755,38.34774030000045,-98.20078122699965,85.47,51904
2018,Kansas,Yes,60755,38.34774030000045,-98.20078122699965,14.55,8851
2018,Kentucky,No,48306,37.645970271000465,-84.77497104799966,80.09,38698
2018,Kentucky,Yes,48306,37.645970271000465,-84.77497104799966,19.87,9608
2018,Louisiana,No,28452,31.31266064400046,-92.44568007099969,80.61,22924
2018,Louisiana,Yes,28452,31.31266064400046,-92.44568007099969,19.47,5528
2018,Maine,No,62229,45.254228894000505,-68.98503133599962,85.59,53272
2018,Maine,Yes,62229,45.254228894000505,-68.98503133599962,14.370000000000001,8957
2018,Maryland,No,98104,39.29058096400047,-76.60926011099963,88.87,87191
2018,Maryland,Yes,98104,39.29058096400047,-76.60926011099963,11.110000000000001,10913
2018,Massachusetts,No,37513,42.27687047000046,-72.08269067499964,88.31,33117
2018,Massachusetts,Yes,37513,42.27687047000046,-72.08269067499964,11.74,4396
2018,Michigan,No,58087,44.6613195430005,-84.71439026999968,83.22,48358
2018,Michigan,Yes,58087,44.6613195430005,-84.71439026999968,16.77,9729
2018,Minnesota,No,97030,46.35564873600049,-94.79420050299967,85.98,83407
2018,Minnesota,Yes,97030,46.35564873600049,-94.79420050299967,14.06,13623
2018,Mississippi,No,33016,32.745510099000455,-89.53803082499968,80.94,26722
2018,Mississippi,Yes,33016,32.745510099000455,-89.53803082499968,19.06,6294
2018,Missouri,No,35352,38.635790776000476,-92.56630005299968,83.21,29431
2018,Missouri,Yes,35352,38.635790776000476,-92.56630005299968,16.76,5921
2018,Montana,No,29560,47.06652897200047,-109.42442064499971,82.89,24516
2018,Montana,Yes,29560,47.06652897200047,-109.42442064499971,17.04,5044
2018,Nebraska,No,83254,41.6410409880005,-99.36572062299967,86.37,71910
2018,Nebraska,Yes,83254,41.6410409880005,-99.36572062299967,13.63,11344
2018,Nevada,No,18193,39.493240390000494,-117.07184056399967,84.54,15378
2018,Nevada,Yes,18193,39.493240390000494,-117.07184056399967,15.49,2815
2018,New Hampshire,No,32381,43.65595011300047,-71.50036091999965,87.76,28407
2018,New Hampshire,Yes,32381,43.65595011300047,-71.50036091999965,12.32,3974
2018,New Jersey,No,17171,40.13057004800049,-74.27369128799967,87.4,15007
2018,New Jersey,Yes,17171,40.13057004800049,-74.27369128799967,12.620000000000001,2164
2018,New Mexico,No,38119,34.52088095200048,-106.24058098499967,85.12,32448
2018,New Mexico,Yes,38119,34.52088095200048,-106.24058098499967,14.870000000000001,5671
2018,New York,No,196840,42.82700103200045,-75.54397042699964,84.41,166107
2018,New York,Yes,196840,42.82700103200045,-75.54397042699964,15.61,30733
2018,North Carolina,No,26501,35.466220975000454,-79.15925046299964,83.37,22085
2018,North Carolina,Yes,26501,35.466220975000454,-79.15925046299964,16.7,4416
2018,North Dakota,No,32160,47.47531977900047,-100.11842104899966,85.36999999999999,27446
2018,North Dakota,Yes,32160,47.47531977900047,-100.11842104899966,14.64,4714
2018,Ohio,No,72613,40.06021014100048,-82.40426005599966,81.23,59009
2018,Ohio,Yes,72613,40.06021014100048,-82.40426005599966,18.71,13604
2018,Oklahoma,No,29602,35.47203135600046,-97.52107021399968,83.35000000000001,24677
2018,Oklahoma,Yes,29602,35.47203135600046,-97.52107021399968,16.62,4925
2018,Oregon,No,33140,44.56744942400047,-120.15503132599969,85.24,28255
2018,Oregon,Yes,33140,44.56744942400047,-120.15503132599969,14.75,4885
2018,Pennsylvania,No,34843,40.79373015200048,-77.86070029399963,83.92,29236
2018,Pennsylvania,Yes,34843,40.79373015200048,-77.86070029399963,16.05,5607
2018,Puerto Rico,No,27883,18.220833,-66.590149,91.0,25366
2018,Puerto Rico,Yes,27883,18.220833,-66.590149,9.03,2517
2018,Rhode Island,No,31342,41.70828019300046,-71.52247031399963,86.52,27118
2018,Rhode Island,Yes,31342,41.70828019300046,-71.52247031399963,13.48,4224
2018,South Carolina,No,61163,33.998821303000454,-81.04537120699968,85.66,52380
2018,South Carolina,Yes,61163,33.998821303000454,-81.04537120699968,14.34,8783
2018,South Dakota,No,40224,44.353130053000484,-100.3735306369997,83.12,33452
2018,South Dakota,Yes,40224,44.353130053000484,-100.3735306369997,16.82,6772
2018,Tennessee,No,28708,35.68094058000048,-85.77449091399967,79.5,22821
2018,Tennessee,Yes,28708,35.68094058000048,-85.77449091399967,20.45,5887
2018,Texas,No,62152,31.827240407000488,-99.42677020599967,86.78,53947
2018,Texas,Yes,62152,31.827240407000488,-99.42677020599967,13.25,8205
2018,Utah,No,60321,39.360700171000474,-111.58713063499971,91.74,55354
2018,Utah,Yes,60321,39.360700171000474,-111.58713063499971,8.23,4967
2018,Vermont,No,37122,43.62538123900049,-72.51764079099962,87.79,32595
2018,Vermont,Yes,37122,43.62538123900049,-72.51764079099962,12.19,4527
2018,Virginia,No,58533,37.54268067400045,-78.45789046299967,85.42,49998
2018,Virginia,Yes,58533,37.54268067400045,-78.45789046299967,14.58,8535
2018,Washington,No,73033,47.52227862900048,-120.47001078999972,89.55,65395
2018,Washington,Yes,73033,47.52227862900048,-120.47001078999972,10.5,7638
2018,West Virginia,No,28206,38.66551020200046,-80.71264013499967,78.81,22229
2018,West Virginia,Yes,28206,38.66551020200046,-80.71264013499967,21.15,5977
2018,Wisconsin,No,28135,44.39319117400049,-89.81637074199966,84.44,23762
2018,Wisconsin,Yes,28135,44.39319117400049,-89.81637074199966,15.52,4373
2018,Wyoming,No,25576,43.23554134300048,-108.10983035299967,85.01,21746
2018,Wyoming,Yes,25576,43.23554134300048,-108.10983035299967,14.97,3830
2019,Alabama,No,39180,32.84057112200048,-86.63186076199969,82.73,32413
2019,Alabama,Yes,39180,32.84057112200048,-86.63186076199969,17.27,6767
2019,Alaska,No,16604,64.84507995700051,-147.72205903599973,83.86,13923
2019,Alaska,Yes,16604,64.84507995700051,-147.72205903599973,16.12,2681
2019,Arizona,No,49348,34.865970280000454,-111.76381127699972,86.75,42815
2019,Arizona,Yes,49348,34.865970280000454,-111.76381127699972,13.23,6533
2019,Arkansas,No,29601,34.74865012400045,-92.27449074299966,83.74000000000001,24793
2019,Arkansas,Yes,29601,34.74865012400045,-92.27449074299966,16.23,4808
2019,California,No,63907,37.63864012300047,-120.99999953799971,89.87,57435
2019,California,Yes,63907,37.63864012300047,-120.99999953799971,10.1,6472
2019,Colorado,No,50573,38.843840757000464,-106.13361092099967,88.11,44566
2019,Colorado,Yes,50573,38.843840757000464,-106.13361092099967,11.92,6007
2019,Connecticut,No,50265,41.56266102000046,-72.64984095199964,89.64,45056
2019,Connecticut,Yes,50265,41.56266102000046,-72.64984095199964,10.370000000000001,5209
2019,Delaware,No,21516,39.008830667000495,-75.57774116799965,85.73,18443
2019,Delaware,Yes,21516,39.008830667000495,-75.57774116799965,14.29,3073
2019,District of Columbia,No,14194,38.89037138500049,-77.03196112699965,88.23,12516
2019,District of Columbia,Yes,14194,38.89037138500049,-77.03196112699965,11.83,1678
2019,Florida,No,91902,28.932040377000476,-81.92896053899966,83.23,76499
2019,Florida,Yes,91902,28.932040377000476,-81.92896053899966,16.79,15403
2019,Georgia,No,39814,32.83968109300048,-83.62758034599966,83.64,33292
2019,Georgia,Yes,39814,32.83968109300048,-83.62758034599966,16.39,6522
2019,Guam,No,13624,13.444304,144.793731,81.14,11053
2019,Guam,Yes,13624,13.444304,144.793731,18.85,2571
2019,Hawaii,No,43572,21.304850435000446,-157.85774940299973,87.71000000000001,38208
2019,Hawaii,Yes,43572,21.304850435000446,-157.85774940299973,12.31,5364
2019,Idaho,No,30810,43.682630005000476,-114.3637300419997,86.33,26582
2019,Idaho,Yes,30810,43.682630005000476,-114.3637300419997,13.709999999999999,4228
2019,Illinois,No,31523,40.48501028300046,-88.99771017799969,87.09,27457
2019,Illinois,Yes,31523,40.48501028300046,-88.99771017799969,12.9,4066
2019,Indiana,No,48772,39.766910452000445,-86.14996019399968,83.67,40806
2019,Indiana,Yes,48772,39.766910452000445,-86.14996019399968,16.330000000000002,7966
2019,Iowa,No,55355,42.46940091300047,-93.81649055599968,85.21,47154
2019,Iowa,Yes,55355,42.46940091300047,-93.81649055599968,14.82,8201
2019,Kansas,No,63156,38.34774030000045,-98.20078122699965,85.92999999999999,54282
2019,Kansas,Yes,63156,38.34774030000045,-98.20078122699965,14.07,8874
2019,Kentucky,No,43771,37.645970271000465,-84.77497104799966,79.42,34776
2019,Kentucky,Yes,43771,37.645970271000465,-84.77497104799966,20.53,8995
2019,Louisiana,No,26012,31.31266064400046,-92.44568007099969,80.76,21003
2019,Louisiana,Yes,26012,31.31266064400046,-92.44568007099969,19.22,5009
2019,Maine,No,63809,45.254228894000505,-68.98503133599962,85.71,54681
2019,Maine,Yes,63809,45.254228894000505,-68.98503133599962,14.28,9128
2019,Maryland,No,96281,39.29058096400047,-76.60926011099963,88.34,85052
2019,Maryland,Yes,96281,39.29058096400047,-76.60926011099963,11.620000000000001,11229
2019,Massachusetts,No,42621,42.27687047000046,-72.08269067499964,88.7,37800
2019,Massachusetts,Yes,42621,42.27687047000046,-72.08269067499964,11.32,4821
2019,Michigan,No,59404,44.6613195430005,-84.71439026999968,84.7,50323
2019,Michigan,Yes,59404,44.6613195430005,-84.71439026999968,15.23,9081
2019,Minnesota,No,87094,46.35564873600049,-94.79420050299967,86.37,75193
2019,Minnesota,Yes,87094,46.35564873600049,-94.79420050299967,13.66,11901
2019,Mississippi,No,28736,32.745510099000455,-89.53803082499968,82.75,23789
2019,Mississippi,Yes,28736,32.745510099000455,-89.53803082499968,17.22,4947
2019,Missouri,No,41118,38.635790776000476,-92.56630005299968,82.72,34014
2019,Missouri,Yes,41118,38.635790776000476,-92.56630005299968,17.27,7104
2019,Montana,No,36914,47.06652897200047,-109.42442064499971,84.8,31303
2019,Montana,Yes,36914,47.06652897200047,-109.42442064499971,15.23,5611
2019,Nebraska,No,89988,41.6410409880005,-99.36572062299967,86.42,77772
2019,Nebraska,Yes,89988,41.6410409880005,-99.36572062299967,13.6,12216
2019,Nevada,No,15726,39.493240390000494,-117.07184056399967,84.59,13304
2019,Nevada,Yes,15726,39.493240390000494,-117.07184056399967,15.43,2422
2019,New Hampshire,No,31850,43.65595011300047,-71.50036091999965,87.49,27856
2019,New Hampshire,Yes,31850,43.65595011300047,-71.50036091999965,12.530000000000001,3994
2019,New Mexico,No,33686,34.52088095200048,-106.24058098499967,85.58,28821
2019,New Mexico,Yes,33686,34.52088095200048,-106.24058098499967,14.44,4865
2019,New York,No,76692,42.82700103200045,-75.54397042699964,86.95,66653
2019,New York,Yes,76692,42.82700103200045,-75.54397042699964,13.1,10039
2019,North Carolina,No,23901,35.466220975000454,-79.15925046299964,83.42,19941
2019,North Carolina,Yes,23901,35.466220975000454,-79.15925046299964,16.58,3960
2019,North Dakota,No,31806,47.47531977900047,-100.11842104899966,86.57000000000001,27533
2019,North Dakota,Yes,31806,47.47531977900047,-100.11842104899966,13.43,4273
2019,Ohio,No,75236,40.06021014100048,-82.40426005599966,81.69,61465
2019,Ohio,Yes,75236,40.06021014100048,-82.40426005599966,18.29,13771
2019,Oklahoma,No,35204,35.47203135600046,-97.52107021399968,83.84,29518
2019,Oklahoma,Yes,35204,35.47203135600046,-97.52107021399968,16.16,5686
2019,Oregon,No,33960,44.56744942400047,-120.15503132599969,86.0,29201
2019,Oregon,Yes,33960,44.56744942400047,-120.15503132599969,14.03,4759
2019,Pennsylvania,No,37431,40.79373015200048,-77.86070029399963,83.59,31292
2019,Pennsylvania,Yes,37431,40.79373015200048,-77.86070029399963,16.41,6139
2019,Puerto Rico,No,34613,18.220833,-66.590149,91.49,31682
2019,Puerto Rico,Yes,34613,18.220833,-66.590149,8.43,2931
2019,Rhode Island,No,33140,41.70828019300046,-71.52247031399963,87.06,28867
2019,Rhode Island,Yes,33140,41.70828019300046,-71.52247031399963,12.88,4273
2019,South Carolina,No,39925,33.998821303000454,-81.04537120699968,84.91,33897
2019,South Carolina,Yes,39925,33.998821303000454,-81.04537120699968,15.129999999999999,6028
2019,South Dakota,No,37638,44.353130053000484,-100.3735306369997,84.16,31673
2019,South Dakota,Yes,37638,44.353130053000484,-100.3735306369997,15.83,5965
2019,Tennessee,No,34312,35.68094058000048,-85.77449091399967,80.74,27701
2019,Tennessee,Yes,34312,35.68094058000048,-85.77449091399967,19.26,6611
2019,Texas,No,67560,31.827240407000488,-99.42677020599967,86.2,58260
2019,Texas,Yes,67560,31.827240407000488,-99.42677020599967,13.75,9300
2019,Utah,No,67111,39.360700171000474,-111.58713063499971,92.78,62297
2019,Utah,Yes,67111,39.360700171000474,-111.58713063499971,7.16,4814
2019,Vermont,No,35698,43.62538123900049,-72.51764079099962,87.56,31259
2019,Vermont,Yes,35698,43.62538123900049,-72.51764079099962,12.43,4439
2019,Virginia,No,55347,37.54268067400045,-78.45789046299967,86.31,47769
2019,Virginia,Yes,55347,37.54268067400045,-78.45789046299967,13.69,7578
2019,Washington,No,71497,47.52227862900048,-120.47001078999972,88.31,63130
2019,Washington,Yes,71497,47.52227862900048,-120.47001078999972,11.71,8367
2019,West Virginia,No,30418,38.66551020200046,-80.71264013499967,79.84,24287
2019,West Virginia,Yes,30418,38.66551020200046,-80.71264013499967,20.15,6131
2019,Wisconsin,No,27843,44.39319117400049,-89.81637074199966,86.83,24171
2019,Wisconsin,Yes,27843,44.39319117400049,-89.81637074199966,13.21,3672
2019,Wyoming,No,26296,43.23554134300048,-108.10983035299967,86.47,22741
2019,Wyoming,Yes,26296,43.23554134300048,-108.10983035299967,13.51,3555
2020,Alabama,No,29781,32.84057112200048,-86.63186076199969,84.18,25071
2020,Alabama,Yes,29781,32.84057112200048,-86.63186076199969,15.79,4710
2020,Alaska,No,20362,64.84507995700051,-147.72205903599973,83.17,16934
2020,Alaska,Yes,20362,64.84507995700051,-147.72205903599973,16.8,3428
2020,Arizona,No,56067,34.865970280000454,-111.76381127699972,86.35,48407
2020,Arizona,Yes,56067,34.865970280000454,-111.76381127699972,13.69,7660
2020,Arkansas,No,28738,34.74865012400045,-92.27449074299966,83.85,24101
2020,Arkansas,Yes,28738,34.74865012400045,-92.27449074299966,16.13,4637
2020,California,No,26373,37.63864012300047,-120.99999953799971,91.47,24115
2020,California,Yes,26373,37.63864012300047,-120.99999953799971,8.57,2258
2020,Colorado,No,55729,38.843840757000464,-106.13361092099967,88.3,49191
2020,Colorado,Yes,55729,38.843840757000464,-106.13361092099967,11.74,6538
2020,Connecticut,No,49120,41.56266102000046,-72.64984095199964,88.07,43265
2020,Connecticut,Yes,49120,41.56266102000046,-72.64984095199964,11.959999999999999,5855
2020,Delaware,No,21753,39.008830667000495,-75.57774116799965,85.6,18621
2020,Delaware,Yes,21753,39.008830667000495,-75.57774116799965,14.39,3132
2020,District of Columbia,No,18853,38.89037138500049,-77.03196112699965,90.15,16992
2020,District of Columbia,Yes,18853,38.89037138500049,-77.03196112699965,9.88,1861
2020,Florida,No,64300,28.932040377000476,-81.92896053899966,84.14,54114
2020,Florida,Yes,64300,28.932040377000476,-81.92896053899966,15.81,10186
2020,Georgia,No,49007,32.83968109300048,-83.62758034599966,84.74,41512
2020,Georgia,Yes,49007,32.83968109300048,-83.62758034599966,15.28,7495
2020,Guam,No,12405,13.444304,144.793731,83.03,10301
2020,Guam,Yes,12405,13.444304,144.793731,16.94,2104
2020,Hawaii,No,44029,21.304850435000446,-157.85774940299973,89.31,39323
2020,Hawaii,Yes,44029,21.304850435000446,-157.85774940299973,10.700000000000001,4706
2020,Idaho,No,33488,43.682630005000476,-114.3637300419997,86.51,28969
2020,Idaho,Yes,33488,43.682630005000476,-114.3637300419997,13.51,4519
2020,Illinois,No,20252,40.48501028300046,-88.99771017799969,87.94,17805
2020,Illinois,Yes,20252,40.48501028300046,-88.99771017799969,12.01,2447
2020,Indiana,No,46248,39.766910452000445,-86.14996019399968,82.54,38184
2020,Indiana,Yes,46248,39.766910452000445,-86.14996019399968,17.419999999999998,8064
2020,Iowa,No,54010,42.46940091300047,-93.81649055599968,85.84,46364
2020,Iowa,Yes,54010,42.46940091300047,-93.81649055599968,14.17,7646
2020,Kansas,No,57566,38.34774030000045,-98.20078122699965,85.56,49245
2020,Kansas,Yes,57566,38.34774030000045,-98.20078122699965,14.48,8321
2020,Kentucky,No,22006,37.645970271000465,-84.77497104799966,80.61,17738
2020,Kentucky,Yes,22006,37.645970271000465,-84.77497104799966,19.37,4268
2020,Louisiana,No,26013,31.31266064400046,-92.44568007099969,83.45,21708
2020,Louisiana,Yes,26013,31.31266064400046,-92.44568007099969,16.57,4305
2020,Maine,No,60707,45.254228894000505,-68.98503133599962,86.34,52400
2020,Maine,Yes,60707,45.254228894000505,-68.98503133599962,13.65,8307
2020,Maryland,No,77061,39.29058096400047,-76.60926011099963,88.42,68146
2020,Maryland,Yes,77061,39.29058096400047,-76.60926011099963,11.59,8915
2020,Massachusetts,No,38934,42.27687047000046,-72.08269067499964,90.13,35094
2020,Massachusetts,Yes,38934,42.27687047000046,-72.08269067499964,9.83,3840
2020,Michigan,No,41142,44.6613195430005,-84.71439026999968,85.5,35185
2020,Michigan,Yes,41142,44.6613195430005,-84.71439026999968,14.47,5957
2020,Minnesota,No,88298,46.35564873600049,-94.79420050299967,85.88,75852
2020,Minnesota,Yes,88298,46.35564873600049,-94.79420050299967,14.12,12446
2020,Mississippi,No,36353,32.745510099000455,-89.53803082499968,83.69,30431
2020,Mississippi,Yes,36353,32.745510099000455,-89.53803082499968,16.28,5922
2020,Missouri,No,51912,38.635790776000476,-92.56630005299968,83.16,43170
2020,Missouri,Yes,51912,38.635790776000476,-92.56630005299968,16.84,8742
2020,Montana,No,35798,47.06652897200047,-109.42442064499971,85.53999999999999,30609
2020,Montana,Yes,35798,47.06652897200047,-109.42442064499971,14.49,5189
2020,Nebraska,No,83431,41.6410409880005,-99.36572062299967,86.75,72411
2020,Nebraska,Yes,83431,41.6410409880005,-99.36572062299967,13.18,11020
2020,Nevada,No,13990,39.493240390000494,-117.07184056399967,84.64,11841
2020,Nevada,Yes,13990,39.493240390000494,-117.07184056399967,15.33,2149
2020,New Hampshire,No,34804,43.65595011300047,-71.50036091999965,88.18,30694
2020,New Hampshire,Yes,34804,43.65595011300047,-71.50036091999965,11.81,4110
2020,New Jersey,No,59921,40.13057004800049,-74.27369128799967,89.49,53591
2020,New Jersey,Yes,59921,40.13057004800049,-74.27369128799967,10.59,6330
2020,New Mexico,No,39397,34.52088095200048,-106.24058098499967,86.46000000000001,34053
2020,New Mexico,Yes,39397,34.52088095200048,-106.24058098499967,13.57,5344
2020,New York,No,79096,42.82700103200045,-75.54397042699964,87.84,69476
2020,New York,Yes,79096,42.82700103200045,-75.54397042699964,12.14,9620
2020,North Carolina,No,32408,35.466220975000454,-79.15925046299964,84.52,27390
2020,North Carolina,Yes,32408,35.466220975000454,-79.15925046299964,15.48,5018
2020,North Dakota,No,25216,47.47531977900047,-100.11842104899966,86.1,21713
2020,North Dakota,Yes,25216,47.47531977900047,-100.11842104899966,13.85,3503
2020,Ohio,No,80063,40.06021014100048,-82.40426005599966,80.38,64389
2020,Ohio,Yes,80063,40.06021014100048,-82.40426005599966,19.58,15674
2020,Oklahoma,No,27441,35.47203135600046,-97.52107021399968,83.08,22792
2020,Oklahoma,Yes,27441,35.47203135600046,-97.52107021399968,16.96,4649
2020,Oregon,No,29635,44.56744942400047,-120.15503132599969,87.21,25839
2020,Oregon,Yes,29635,44.56744942400047,-120.15503132599969,12.81,3796
2020,Pennsylvania,No,30795,40.79373015200048,-77.86070029399963,85.11,26209
2020,Pennsylvania,Yes,30795,40.79373015200048,-77.86070029399963,14.93,4586
2020,Puerto Rico,No,28321,18.220833,-66.590149,91.14999999999999,25806
2020,Puerto Rico,Yes,28321,18.220833,-66.590149,8.870000000000001,2515
2020,Rhode Island,No,29149,41.70828019300046,-71.52247031399963,87.49,25494
2020,Rhode Island,Yes,29149,41.70828019300046,-71.52247031399963,12.51,3655
2020,South Carolina,No,22434,33.998821303000454,-81.04537120699968,84.94,19049
2020,South Carolina,Yes,22434,33.998821303000454,-81.04537120699968,15.08,3385
2020,South Dakota,No,38706,44.353130053000484,-100.3735306369997,84.11,32556
2020,South Dakota,Yes,38706,44.353130053000484,-100.3735306369997,15.9,6150
2020,Tennessee,No,25286,35.68094058000048,-85.77449091399967,80.97,20466
2020,Tennessee,Yes,25286,35.68094058000048,-85.77449091399967,19.04,4820
2020,Texas,No,59900,31.827240407000488,-99.42677020599967,84.51,50617
2020,Texas,Yes,59900,31.827240407000488,-99.42677020599967,15.55,9283
2020,Utah,No,61461,39.360700171000474,-111.58713063499971,93.01,57144
2020,Utah,Yes,61461,39.360700171000474,-111.58713063499971,7.02,4317
2020,Vermont,No,36277,43.62538123900049,-72.51764079099962,88.24,32001
2020,Vermont,Yes,36277,43.62538123900049,-72.51764079099962,11.77,4276
2020,Virginia,No,52759,37.54268067400045,-78.45789046299967,86.83,45803
2020,Virginia,Yes,52759,37.54268067400045,-78.45789046299967,13.17,6956
2020,Washington,No,70646,47.52227862900048,-120.47001078999972,88.77,62709
2020,Washington,Yes,70646,47.52227862900048,-120.47001078999972,11.23,7937
2020,West Virginia,No,33581,38.66551020200046,-80.71264013499967,79.81,26790
2020,West Virginia,Yes,33581,38.66551020200046,-80.71264013499967,20.24,6791
2020,Wisconsin,No,28485,44.39319117400049,-89.81637074199966,85.85,24447
2020,Wisconsin,Yes,28485,44.39319117400049,-89.81637074199966,14.17,4038
2020,Wyoming,No,26821,43.23554134300048,-108.10983035299967,86.08,23085
2020,Wyoming,Yes,26821,43.23554134300048,-108.10983035299967,13.9,3736
